Date,ConfirmedGrowth,Confirmed,Tests,Hospitalized,Deaths,PositivePct,Geography,ID Geography,ID State,State,ID Year,Year,Population,Slug State,ConfirmedPC,DeathsPC,TestsPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DeathsSmooth,DeathsPCSmooth,TestsSmooth,TestsPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
9-Jun,625,130561,1100726,0,6273,11.86135332,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1024.724749,49.2344448,8639.189143,,4.905392635,130115.4667,1021.227923,6200.4,48.6646344,1105247.733,8674.678546,0,0,813.2,6.382504466,1.59175E+12
10-Jun,766,131327,1123051,0,6363,11.69376992,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1030.736798,49.94082134,8814.409767,,6.012049214,130902.7333,1027.406886,6273.533333,49.23863074,1126948.933,8845.003197,0,0,787.2666667,6.178963374,1.59183E+12
11-Jun,732,132059,1147962,0,6441,11.503778,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1036.481994,50.55301434,9009.926945,,5.745195855,131683.4667,1033.534572,6339,49.75245427,1148948.067,9017.666216,0,0,780.7333333,6.12768567,1.59192E+12
12-Jun,673,132732,1169806,0,6470,11.34649677,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1041.76412,50.78062456,9181.37238,,5.28212679,132429.4,1039.389126,6407.933333,50.29348637,1171418,9194.024368,0,0,745.9333333,5.854553408,1.59201E+12
13-Jun,672,133404,1191846,0,6489,11.19305682,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1047.038399,50.9297485,9354.356146,,5.274278162,133154.2,1045.077811,6473.733333,50.80992611,1194065.333,9371.774868,0,0,724.8,5.688685732,1.59209E+12
14-Jun,473,133877,1210473,0,6507,11.05989146,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1050.7508,51.07102381,9500.552543,,3.712401147,133852,1050.554584,6538.466667,51.31799397,1216547.267,9548.227204,0,0,697.8,5.47677277,1.59218E+12
15-Jun,623,134500,1229202,0,6579,10.94205834,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1055.640495,51.63612504,9647.549501,,4.889695379,134497.7333,1055.622705,6592.4,51.74129666,1239274.8,9726.607164,0,0,645.7333333,5.068120861,1.59227E+12
16-Jun,546,135046,1259189,0,6666,10.72483956,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1059.925846,52.31895569,9882.906316,,4.285351006,135138,1060.64792,6644.266667,52.14837884,1262603.8,9909.707811,0,0,640.2666667,5.025215026,1.59235E+12
17-Jun,593,135639,1284693,0,6718,10.55808664,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1064.580083,52.72708436,10083.07773,,4.654236533,135796.2,1065.813887,6693.666667,52.53610107,1286657.2,10098.49401,0,0,658.2,5.165967092,1.59244E+12
18-Jun,831,136470,1312003,0,6718,10.40165305,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1071.102293,52.72708436,10297.42377,,6.522210048,136464,1071.055201,6739.333333,52.89452176,1311254.133,10291.54619,0,0,667.8,5.241313923,1.59252E+12
19-Jun,634,137104,1337968,0,6829,10.2471808,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1076.078323,53.59828209,10501.2134,,4.976030289,137135.4,1076.32477,6781.533333,53.22573387,1336206.133,10487.38516,0,0,671.4,5.269568985,1.59261E+12
20-Jun,658,137762,1361784,0,6851,10.11628863,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1081.24272,53.77095191,10688.13633,,5.164397367,137805,1081.580211,6822.8,53.5496206,1361287.8,10684.24184,0,0,669.6,5.255441454,1.5927E+12
21-Jun,462,138224,1380003,0,6875,10.01621011,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1084.868787,53.95931899,10831.13049,,3.626066236,138479,1086.870187,6863.733333,53.87089111,1386694.667,10883.65089,0,0,674,5.289975418,1.59278E+12
22-Jun,601,138825,1400510,0,6911,9.912460461,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1089.585812,54.24186961,10992.0823,,4.717025558,139169.7333,1092.291496,6904.866667,54.19373135,1412931,11089.57011,0,0,690.7333333,5.42130913,1.59287E+12
23-Jun,715,139540,1429841,0,6974,9.759127064,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1095.197581,54.73633318,11222.29042,,5.611769175,139874.1333,1097.82007,6943.066667,54.49354895,1440124.733,11303.00362,0,0,704.4,5.528573716,1.59296E+12
24-Jun,894,140434,1461527,0,7014,9.608717458,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1102.214255,55.05027831,11470.98205,,7.016673626,140600.0667,1103.517651,6977.866667,54.76668121,1467336.8,11516.58101,0,0,725.9333333,5.697580843,1.59304E+12
25-Jun,910,141344,1492005,0,7048,9.473426698,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1109.356507,55.31713167,11710.19254,,7.142251677,141348.9333,1109.395227,7011,55.02673243,1495141.067,11734.80636,0,0,748.8666667,5.877576051,1.59313E+12
26-Jun,786,142130,1522242,0,7074,9.336885988,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1115.525528,55.52119601,11947.51151,,6.169021778,142099.8667,1115.289023,7044.733333,55.29149282,1523380.4,11956.44639,0,0,750.9333333,5.893796549,1.59322E+12
27-Jun,646,142776,1546031,0,7089,9.235002403,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1120.595742,55.63892543,12134.22253,,5.070213828,142851.1333,1121.185436,7071.466667,55.50131281,1551704.4,12178.75094,0,0,751.2666667,5.896412758,1.5933E+12
28-Jun,738,143514,1572949,0,7103,9.123881321,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1126.38803,55.74880622,12345.4919,,5.792287624,143599.4667,1127.058826,7097.133333,55.70276094,1579849.6,12399.65215,0,0,748.3333333,5.873390116,1.59339E+12
29-Jun,724,144238,1604018,0,7124,8.992293104,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1132.070437,55.91362742,12589.34093,,5.682406829,144356.1333,1132.997621,7123.666667,55.91101121,1608579.8,12625.14481,0,0,756.6666667,5.938795351,1.59348E+12
30-Jun,828,145066,1637108,0,7152,8.861113622,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1138.569101,56.13338901,12849.05204,,6.498664163,145138.0667,1139.134725,7150.2,56.11926148,1638125.667,12857.03933,0,0,781.9333333,6.137104024,1.59356E+12
1-Jul,869,145935,1667370,0,7188,8.752406484,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1145.389559,56.41593962,13086.56723,,6.82045792,145940.2,1145.430372,7173.866667,56.30501234,1668128.133,13092.51754,0,0,802.1333333,6.295646314,1.59365E+12
2-Jul,937,146872,1701757,0,7215,8.630609423,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1152.743723,56.62785258,13356.45801,,7.354164639,146771.2,1151.952582,7195.933333,56.47820541,1698218,13328.68171,0,0,831,6.522210048,1.59373E+12
3-Jul,862,147734,1735593,0,7224,8.512018659,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1159.509241,56.69849024,13622.02419,,6.765517523,147621.2,1158.623916,7217.333333,56.64616605,1728432.333,13565.82278,0,0,850,6.671333984,1.59382E+12
4-Jul,639,148373,1762828,0,7230,8.416759888,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1164.524514,56.74558201,13835.78158,,5.015273431,148482.4,1165.383154,7238.266667,56.810464,1759223.8,13807.49356,0,0,861.2,6.75923862,1.59391E+12
5-Jul,614,148987,1783962,0,7236,8.351467128,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1169.343572,56.79267378,14001.65449,,4.819057725,149359.4,1172.266401,7258.6,56.97005277,1790430.133,14052.42046,0,0,877,6.883246946,1.59399E+12
6-Jul,587,149574,1810956,0,7273,8.259394486,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1173.950717,57.08307302,14213.52036,,4.607144763,150234.3333,1179.133428,7279.666667,57.13539721,1821738.333,14298.14689,0,0,874.9333333,6.867026448,1.59408E+12
7-Jul,980,150554,1843698,0,7309,8.165870983,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1181.642373,57.36562364,14470.50015,,7.691655652,151140.1333,1186.242715,7299.866667,57.2939395,1853519.333,14547.58414,0,0,905.8,7.109287439,1.59417E+12
8-Jul,1018,151572,1879878,0,7329,8.062863654,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1189.632276,57.5225962,14754.46351,,7.989903525,152074.5333,1193.576473,7319.866667,57.45091206,1885961.4,14802.20986,0,0,934.4,7.333758206,1.59425E+12
9-Jul,1327,152899,1912875,0,7345,7.99315167,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1200.047406,57.64817425,15013.4447,,10.41512964,153046.1333,1201.202201,7338.333333,57.59585006,1919301.667,15063.88522,0,0,971.6,7.625727175,1.59434E+12
10-Jul,1195,154094,1945220,0,7369,7.921674669,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1209.426516,57.83654133,15267.30858,,9.379110719,154040.3333,1209.005307,7356.2,57.73607889,1953422.733,15331.68878,0,0,994.2,7.803106173,1.59443E+12
11-Jul,954,155048,1984114,0,7388,7.814470338,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1216.914108,57.98566527,15572.57313,,7.487591319,155041.4,1216.862307,7373.8,57.87421474,1987428.933,15598.5908,0,0,1001.066667,7.857000087,1.59451E+12
12-Jul,883,155931,2014126,0,7394,7.741869178,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1223.844446,58.03275703,15808.12616,,6.930338715,156078.0667,1224.998718,7391.4,58.0123506,2021926,15869.34546,0,0,1036.666667,8.136411251,1.5946E+12
13-Jul,707,156638,2042572,0,7419,7.668664801,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1229.393427,58.22897274,16031.38823,,5.548980149,157137.4667,1233.313555,7410.133333,58.15938157,2056997.133,16144.60574,0,0,1059.4,8.314836733,1.59468E+12
14-Jul,1187,157825,2080733,0,7427,7.585067378,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1238.709748,58.29176177,16330.89974,,9.316321693,158264.2667,1242.157389,7427.933333,58.29908715,2092910.867,16426.47928,0,0,1126.8,8.843834275,1.59477E+12
15-Jul,1257,159082,2123739,0,7452,7.490656809,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1248.575474,58.48797747,16668.43784,,9.865725668,159434,1251.338191,7444.666667,58.43042086,2129288.867,16711.99668,0,0,1169.733333,9.180802046,1.59486E+12
16-Jul,1427,160509,2167474,0,7465,7.405348346,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1259.775466,58.59000964,17011.6976,,11.19999247,160642.4667,1260.822997,7461.2,58.56018485,2166214.667,17001.81356,0,0,1208.466667,9.484805579,1.59494E+12
17-Jul,1276,161785,2213573,0,7483,7.308771836,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1269.790316,58.73128495,17373.51151,,10.0148496,161857.5333,1270.359603,7477.466667,58.68785587,2203487.333,17294.35286,0,0,1215.066667,9.536606525,1.59503E+12
18-Jul,965,162750,2245686,0,7488,7.247228686,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1277.364242,58.77052809,17625.55451,,7.573926229,163095.6667,1280.077251,7492.2,58.80349233,2241326.6,17591.3392,0,0,1238.133333,9.717648216,1.59512E+12
19-Jul,1173,163923,2280284,0,7494,7.188709827,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1286.570683,58.81761986,17897.10134,,9.206440898,164352.2667,1289.939838,7506.866667,58.91860554,2278610.733,17883.9685,0,0,1256.6,9.862586217,1.5952E+12
20-Jul,955,164878,2310029,0,7517,7.137486153,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1294.066123,58.99813831,18130.55879,,7.495439947,164953.7857,1294.660937,7514.928571,58.98188043,2297502.5,18032.24295,0,0,1283.285714,10.07203247,1.59529E+12
21-Jul,1598,166476,2349662,0,7540,7.085104155,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1306.608231,59.17865675,18441.62347,,12.54210789,165593.4615,1299.681515,7522.307692,59.03979641,2317112.538,18186.15485,0,0,1327.615385,10.41995957,1.59538E+12
22-Jul,1624,168100,2389368,0,7560,7.035333193,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1319.354403,59.33562932,18753.26111,,12.74617222,166240.8333,1304.762495,7530.25,59.10213263,2336810.833,18340.75944,0,0,1339.333333,10.51192939,1.59546E+12
23-Jul,1599,169699,2433765,0,7577,6.97269457,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1331.90436,59.469056,19101.71665,,12.54995652,166891.6364,1309.870406,7537.363636,59.15796492,2356181,18492.78868,0,0,1346.818182,10.57067518,1.59555E+12
24-Jul,1426,171125,2471965,0,7589,6.922630377,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1343.096504,59.56323954,19401.53425,,11.19214384,167529.9,1314.8799,7544.6,59.21476044,2375051.7,18640.89779,0,0,1338.8,10.50774346,1.59564E+12
25-Jul,1541,172666,2512809,0,7590,6.871433523,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1355.19124,59.57108817,19722.10362,,12.09473608,168168.2222,1319.889854,7551.444444,59.26847994,2392993.778,18781.71849,0,0,1345.777778,10.56250944,1.59572E+12
26-Jul,1231,173897,2543376,0,7608,6.837250961,Illinois,04000US17,04000US17,Illinois,2018,2018,12741080,illinois,1364.852901,59.71236347,19962.01264,,9.661661335,168845.5,1325.205556,7559.375,59.33072393,2411407.25,18926.23898,0,0,1393.375,10.93608234,1.59581E+12
4-Mar,,0,31,0,0,0,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,,0,0.513014177,,,5.125,0.084812828,0,0,69.125,1.14393887,0,0,1.5,0.024823267,1.58337E+12
5-Mar,3,3,41,0,0,7.317073171,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.049646533,0,0.678502621,,0.049646533,6.444444444,0.106648108,0,0,73.77777778,1.220936965,0,0,1.888888889,0.031258928,1.58345E+12
6-Mar,0,3,44,0,0,6.818181818,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.049646533,0,0.728149154,,,8.4,0.139010293,0,0,78.4,1.297429402,0,0,2.6,0.043026995,1.58354E+12
7-Mar,0,3,55,0,0,5.454545455,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.049646533,0,0.910186443,,,10.45454545,0.173010646,0,0,82.63636364,1.367536324,0,0,2.818181818,0.046637652,1.58363E+12
8-Mar,2,5,78,0,0,6.41025641,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.082744222,0,1.290809864,,0.033097689,12.66666667,0.209618696,0.166666667,0.002758141,86.66666667,1.434233182,0,0,3.083333333,0.051025604,1.58371E+12
9-Mar,1,6,95,0,0,6.315789474,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.099293066,0,1.572140219,,0.016548844,16.07692308,0.266054499,0.307692308,0.005091952,91.61538462,1.516128746,0,0,4.384615385,0.072560318,1.5838E+12
10-Mar,3,9,103,0,0,8.737864078,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.1489396,0,1.704530974,,0.049646533,21,0.347525733,0.428571429,0.007092362,97.85714286,1.619422632,0,0,6.071428571,0.100475127,1.58388E+12
11-Mar,3,12,106,0,0,11.32075472,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.198586133,0,1.754177508,,0.049646533,26.73333333,0.442405774,0.533333333,0.00882605,104.7333333,1.733215638,0,0,7.133333333,0.118048423,1.58397E+12
12-Mar,5,17,111,0,0,15.31531532,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.281330355,0,1.83692173,,0.082744222,36.66666667,0.606790962,0.733333333,0.012135819,118.8666667,1.967105972,0,0,9.933333333,0.164385188,1.58406E+12
13-Mar,9,26,120,0,0,21.66666667,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.430269955,0,1.985861329,,0.1489396,49.13333333,0.813099889,0.933333333,0.015445588,135.0666667,2.235197252,0,0,12.46666667,0.206308927,1.58414E+12
14-Mar,5,31,125,0,0,24.8,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.513014177,0,2.068605551,,0.082744222,65.2,1.078984656,1.2,0.019858613,154.6666667,2.559554602,0,0,16.06666667,0.265884767,1.58423E+12
15-Mar,6,37,131,0,2,28.24427481,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.612307243,0.033097689,2.167898618,,0.099293066,84.2,1.393412699,1.466666667,0.024271638,176.4666667,2.92031941,0,0,19,0.314428044,1.58432E+12
16-Mar,20,57,151,0,2,37.74834437,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,0.943284131,0.033097689,2.498875506,,0.330976888,107.1333333,1.772932865,1.8,0.02978792,200.8,3.323007958,0,0,22.93333333,0.379520165,1.5844E+12
17-Mar,28,85,179,0,2,47.48603352,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1.406651775,0.033097689,2.96224315,,0.463367644,134.9333333,2.232990739,2.133333333,0.035304201,228.9333333,3.788582114,0,0,27.8,0.460057875,1.58449E+12
18-Mar,22,107,201,0,2,53.23383085,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1.770726352,0.033097689,3.326317727,,0.364074577,173,2.862950083,2.6,0.043026995,267,4.418541458,8.8,0.145629831,38.06666667,0.629959344,1.58458E+12
19-Mar,42,149,243,0,3,61.31687243,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,2.465777817,0.049646533,4.021369192,,0.695051465,223.8,3.703631379,3.266666667,0.054059558,317.8,5.259222754,20.33333333,0.33649317,50.8,0.840681296,1.58466E+12
20-Mar,41,190,284,0,3,66.90140845,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,3.144280438,0.049646533,4.699871813,,0.678502621,288.8,4.779306266,4.4,0.072814915,1144.266667,18.93629103,35.4,0.585829092,65,1.075674887,1.58475E+12
21-Mar,54,244,338,0,4,72.18934911,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,4.037918036,0.066195378,5.593509411,,0.893637598,369.6666667,6.117556151,6,0.099293066,2042.466667,33.80046308,53.86666667,0.891431086,80.86666667,1.338249885,1.58484E+12
22-Mar,44,288,382,0,4,75.39267016,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,4.76606719,0.066195378,6.321658565,,0.728149154,461.8,7.642256349,8.333333333,0.137907037,3016.066667,49.912418,77.4,1.280880557,92.13333333,1.524700198,1.58492E+12
23-Mar,61,349,443,0,5,78.78103837,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,5.775546699,0.082744222,7.331138074,,1.009479509,570,9.432841314,11.06666667,0.183140545,4109.2,68.00251145,106,1.754177508,108.2,1.790584965,1.58501E+12
24-Mar,74,423,517,0,5,81.81818182,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,7.000161186,0.082744222,8.55575256,,1.224614486,698.5333333,11.55991945,14.4,0.23830336,5380.333333,89.03829921,140.8,2.330077293,128.5333333,2.127078135,1.58509E+12
25-Mar,157,580,674,132,7,86.05341246,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,9.598329758,0.115841911,11.15392113,2.184447462,2.598168572,848.2666667,14.03783309,18.53333333,0.30670525,6783.133333,112.2530182,179.6,2.972172456,149.7333333,2.477913636,1.58518E+12
26-Mar,194,774,868,173,10,89.17050691,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,12.80880557,0.165488444,14.36439695,2.862950083,3.210475816,1025,16.96256552,24,0.397172266,8349.066667,138.1674052,223.8666667,3.704734635,176.7333333,2.924732436,1.58527E+12
27-Mar,218,992,12508,226,17,7.930924209,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,16.41645366,0.281330355,206.9929459,3.740038837,3.607648082,1223.4,20.24585625,30.53333333,0.505291383,10040.2,166.1537077,278.6,4.610508053,198.4,3.283290731,1.58535E+12
28-Mar,247,1239,13593,277,24,9.114985654,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,20.50401822,0.397172266,224.9484421,4.584029902,4.087564569,1451.333333,24.01788952,38.46666667,0.636578882,11910.4,197.1033565,341,5.643155944,227.9333333,3.772033269,1.58544E+12
29-Mar,174,1413,14729,353,35,9.593319302,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,23.38351715,0.579209554,243.7479293,5.841742077,2.879498927,1704.733333,28.2113667,47.4,0.784415225,13862.33333,229.4055975,411.6,6.811504359,253.4,4.193477174,1.58553E+12
30-Mar,247,1660,16528,429,43,10.04356244,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,27.47108172,0.71160031,273.5193004,7.099454252,4.087564569,1976.933333,32.71596214,57.8,0.956523207,15945.33333,263.8768404,485.3333333,8.031705821,272.2,4.504595449,1.58561E+12
31-Mar,325,1985,19218,522,52,10.32885836,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,32.84945616,0.860539909,318.0356919,8.638496782,5.378374433,2322.266667,38.43082975,70.2,1.161728878,18479.93333,305.8215415,566,9.366645936,345.3333333,5.714867603,1.5857E+12
